EMSR,AOI,folder,folderPath,activationDate,interval_startDate,interval_endDate,post_fire_acquisition,GRA,DEL,FEP,left_Long,bottom_Lat,right_Long,top_Lat,centerBoxLong,centerBoxLat,resolution_x,resolution_y,height,width,pixelBurned,country,koppen_group,koppen_subgroup
EMSR389,AOI01,optimal,dataOptimal/EMSR389/AOI01/EMSR389_AOI01_01,2019-09-14T16:00:00.000,2019-09-14T16:00:00Z,2019-09-17T16:00:00Z,2019/09/16_09:29:49,1,1,0,22.92682104900007,37.97069027500004,23.020187161000024,38.02561445900005,22.973504105000046,37.998152367000046,0.00011569530607182,-8.759837958535e-05,627,807,33332,Greece,C,Csa
EMSR390,AOI01,optimal,dataOptimal/EMSR390/AOI01/EMSR390_AOI01_01,2019-09-15T12:30:00.000,2019-09-15T12:30:00Z,2019-09-17T12:30:00Z,2019/09/16_09:30:11,1,1,0,20.775723624148437,37.65933862645938,20.842044530044074,37.72312412548979,20.808884077096256,37.69123137597459,0.00011317560733044,-9.034773233769e-05,706,586,81512,Greece,C,Csa
EMSR396,AOI01,optimal,dataOptimal/EMSR396/AOI01/EMSR396_AOI01_01,2019-10-15T01:00:00.000,2019-10-15T01:00:00Z,2019-11-08T01:00:00Z,2019/11/07_08:30:31,1,1,0,36.08211719057711,34.54404889193651,36.19893351453961,34.62466860847401,36.14052535255836,34.58435875020526,0.00010648707744987,-9.330985710359e-05,864,1097,25778,Lebanon,C,Csa
EMSR396,AOI02,optimal,dataOptimal/EMSR396/AOI02/EMSR396_AOI02_01,2019-10-15T01:00:00.000,2019-10-16T01:00:00Z,2019-11-08T01:00:00Z,2019/11/07_08:30:47,1,1,0,35.45065063318233,33.67023772893544,35.51453601506228,33.75346868420158,35.482593324122305,33.71185320656851,0.00011207961733326,-8.882706004924e-05,937,570,124465,Lebanon,C,Csa
EMSR396,AOI03,optimal,dataOptimal/EMSR396/AOI03/EMSR396_AOI03_01,2019-10-15T01:00:00.000,2019-10-22T01:00:00Z,2019-11-10T01:00:00Z,2019/11/07_08:30:47,1,1,0,35.47497137051238,33.48717907226638,35.539542116164895,33.604084973500555,35.50725674333864,33.54563202288347,0.00011368089023331,-8.917307493072e-05,1311,568,3962,Lebanon,C,Csa
EMSR401,AOI01,optimal,dataOptimal/EMSR401/AOI01/EMSR401_AOI01_01,2019-10-22T15:00:00.000,2019-10-22T15:00:00Z,2019-11-01T15:00:00Z,2019/10/26_10:19:48,1,1,0,8.374585517887986,40.327763327090395,8.459127850964332,40.393490563646296,8.41685668442616,40.360626945368345,0.00011693268751915,-9.065825731848e-05,725,723,10448,Italy,C,Csa
EMSR401,AOI02,optimal,dataOptimal/EMSR401/AOI02/EMSR401_AOI02_01,2019-10-22T15:00:00.000,2019-10-22T15:00:00Z,2019-11-03T15:00:00Z,2019/10/26_10:19:48,1,1,0,8.510544051489111,39.74498892196896,8.58136260138437,39.82349017469651,8.54595332643674,39.784239548332735,0.000115905973642,-9.043923125294e-05,868,611,9118,Italy,C,Csa
EMSR403,AOI01,optimal,dataOptimal/EMSR403/AOI01/EMSR403_AOI01_01,2019-10-27T00:00:00.000,2019-11-01T00:00:00Z,2019-11-08T00:00:00Z,2019/11/05_09:28:41,0,1,0,22.226870135103965,42.360653348991384,22.39260430680839,42.47767171870997,22.30973722095618,42.41916253385068,0.00012331411585151,-8.865028008984e-05,1320,1344,118689,Serbia,D,Dfb
EMSR408,AOI02,optimal,dataOptimal/EMSR408/AOI02/EMSR408_AOI02_01,2019-11-06T00:00:00.000,2019-11-23T00:00:00Z,2019-12-05T00:00:00Z,2019/12/02_23:54:32,1,1,0,153.4161765847352,-28.9896684126928,153.47155991581664,-28.940203910887245,153.44386825027593,-28.964936161790025,0.00010218326767791,-9.05943256512e-05,546,542,72713,Australia,C,Cfa
EMSR408,AOI04,optimal,dataOptimal/EMSR408/AOI04/EMSR408_AOI04_03,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:04:54,0,1,0,151.57490533333333,-29.392894,151.7691966666667,-29.2468315,151.672051,-29.31986275,0.00010401034975019,-8.90625e-05,1640,1868,1764819,Australia,C,Cfb
EMSR408,AOI04,optimal,dataOptimal/EMSR408/AOI04/EMSR408_AOI04_04,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:04:54,0,1,0,151.57490533333333,-29.2468315,151.7691966666667,-29.100769,151.672051,-29.17380025,0.0001038435774096,-8.90625e-05,1640,1871,1941715,Australia,C,Cfb
EMSR408,AOI04,optimal,dataOptimal/EMSR408/AOI04/EMSR408_AOI04_02,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:04:54,0,1,0,151.380614,-29.2468315,151.57490533333333,-29.100769,151.47775966666666,-29.17380025,0.00010395469948278,-8.889987827145e-05,1643,1869,1590829,Australia,C,Cfa
EMSR408,AOI04,optimal,dataOptimal/EMSR408/AOI04/EMSR408_AOI04_06,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:04:54,0,1,0,151.7691966666667,-29.2468315,151.963488,-29.100769,151.86634233333336,-29.17380025,0.00010367733902525,-8.922571777642e-05,1637,1874,124994,Australia,C,Cfa
EMSR408,AOI04,optimal,dataOptimal/EMSR408/AOI04/EMSR408_AOI04_05,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:04:54,0,1,0,151.7691966666667,-29.392894,151.963488,-29.2468315,151.86634233333336,-29.31986275,0.00010384357740958,-8.922571777642e-05,1637,1871,390435,Australia,C,Cfb
EMSR408,AOI04,optimal,dataOptimal/EMSR408/AOI04/EMSR408_AOI04_01,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:04:54,0,1,0,151.380614,-29.392894,151.57490533333333,-29.2468315,151.47775966666666,-29.31986275,0.00010412182922472,-8.889987827145e-05,1643,1866,673407,Australia,C,Cfa
EMSR408,AOI06,optimal,dataOptimal/EMSR408/AOI06/EMSR408_AOI06_01,2019-11-06T00:00:00.000,2019-11-14T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:05:08,0,1,0,151.3337457684032,-30.104167842582104,151.48904454983014,-29.93831797621744,151.41139515911667,-30.02124290939977,0.00010550188955635,-8.921455963672e-05,1859,1472,1115234,Australia,C,Cfb
EMSR408,AOI06,optimal,dataOptimal/EMSR408/AOI06/EMSR408_AOI06_02,2019-11-06T00:00:00.000,2019-11-14T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:05:08,0,1,0,151.48904454983014,-30.104167842582104,151.6443433312571,-29.93831797621744,151.56669394054362,-30.02124290939977,0.000105287309442,-8.931064424591e-05,1857,1475,161563,Australia,C,Cfb
EMSR408,AOI09,optimal,dataOptimal/EMSR408/AOI09/EMSR408_AOI09_01,2019-11-06T00:00:00.000,2019-11-15T00:00:00Z,2019-11-17T00:00:00Z,2019/11/16_00:05:23,0,1,0,151.09195965733312,-30.993989193310444,151.23454848912667,-30.880422867103203,151.1632540732299,-30.937206030206823,0.00010625099239459,-8.865443107513e-05,1281,1342,573611,Australia,C,Cfb
EMSR426,AOI01,optimal,dataOptimal/EMSR426/AOI01/EMSR426_AOI01_01,2020-02-08T07:00:00.000,2020-02-08T07:00:00Z,2020-02-14T07:00:00Z,2020/02/13_10:18:56,1,1,0,9.351753036837636,42.55291681841766,9.42738465899691,42.62904693429396,9.389568847917273,42.590981876355805,0.0001225796145207,-8.977608004281e-05,848,617,34554,France,C,Csb
EMSR426,AOI02,optimal,dataOptimal/EMSR426/AOI02/EMSR426_AOI02_01,2020-02-08T07:00:00.000,2020-02-25T07:00:00Z,2020-02-27T07:00:00Z,2020/02/26_10:29:08,1,1,0,9.25089448212615,41.80862352199892,9.351459952832391,41.897567039722595,9.30117721747927,41.85309528086076,0.00012101741360559,-8.984193709462e-05,990,831,166101,France,C,Csa
EMSR428,AOI01,optimal,dataOptimal/EMSR428/AOI01/EMSR428_AOI01_01,2020-02-22T18:30:00.000,2020-02-26T18:30:00Z,2020-03-03T18:30:00Z,2020/03/01_11:53:49,1,1,0,-15.784424,27.906454,-15.702319,27.973828,-15.7433715,27.940141,0.0001011145320197,-9.092307692308e-05,741,812,95511,Spain,C,Csb
EMSR430,AOI01,optimal,dataOptimal/EMSR430/AOI01/EMSR430_AOI01_01,2020-02-23T17:30:00.000,2020-02-28T17:30:00Z,2020-03-01T20:30:00Z,2020/03/01_11:53:39,1,1,0,-16.527752201596567,28.39287909829534,-16.462167031969322,28.452785727696195,-16.494959616782943,28.422832412995763,0.00010074526824461,-9.132108140375e-05,656,651,2835,Spain,C,Csa
EMSR435,AOI01,optimal,dataOptimal/EMSR435/AOI01/EMSR435_AOI01_01,2020-04-11T00:00:00.000,2020-06-05T00:00:00Z,2020-06-07T00:00:00Z,2020/06/06_09:06:03,1,1,0,29.995924994051794,51.278522409631385,30.255812335064967,51.413379916417625,30.12586866455838,51.34595116302451,0.00013912598555309,-9.443802996236e-05,1428,1868,1504651,Ukraine,D,Dfb
EMSR436,AOI01,optimal,dataOptimal/EMSR436/AOI01/EMSR436_AOI01_01,2020-04-19T16:00:00.000,2020-05-01T16:00:00Z,2020-05-15T16:00:00Z,2020/05/14_09:45:37,0,1,0,22.732864463258448,53.47059269496667,22.911201681805974,53.61549168503653,22.82203307253221,53.5430421900016,0.00015643615662064,-8.824542635193e-05,1642,1140,512252,Poland,D,Dfb
EMSR440,AOI01,optimal,dataOptimal/EMSR440/AOI01/EMSR440_AOI01_01,2020-05-29T00:00:00.000,2020-05-29T00:00:00Z,2020-06-08T00:00:00Z,2020/06/02_10:16:29,1,1,0,13.533936905000074,51.463910411000036,13.668961643000046,51.53116795200003,13.601449274000062,51.497539181500024,0.00014183270798316,-9.213361780822e-05,730,952,4420,Germany,D,Dfb
EMSR443,AOI01,optimal,dataOptimal/EMSR443/AOI01/EMSR443_AOI01_01,2020-06-19T13:00:00.000,2020-06-22T13:00:00Z,2020-06-24T13:00:00Z,2020/06/23_11:31:00,1,1,0,-8.862487410859536,37.087840349978016,-8.800795058544367,37.1664890798301,-8.831641234701952,37.127164714904055,0.00011298965625489,-9.009018310663e-05,873,546,228801,Portugal,C,Csb
EMSR447,AOI01,optimal,dataOptimal/EMSR447/AOI01/EMSR447_AOI01_01,2020-07-22T13:00:00.000,2020-07-23T13:00:00Z,2020-07-25T13:00:00Z,2020/07/24_09:19:56,1,1,0,22.903477028876893,37.78269396445841,23.000082674883927,37.88592940970122,22.95177985188041,37.83431168707982,0.00011695598790198,-8.876650493793e-05,1163,826,323649,Greece,C,Csa
EMSR448,AOI01,optimal,dataOptimal/EMSR448/AOI01/EMSR448_AOI01_01,2020-07-25T15:30:00.000,2020-07-25T15:30:00Z,2020-08-04T15:30:00Z,2020/07/28_11:30:20,1,1,0,-8.012394,39.773207,-7.850426,39.881696,-7.93141,39.827451499999995,0.00011805247813411,-8.885257985258e-05,1221,1372,557468,Portugal,C,Csb
EMSR449,AOI01,optimal,dataOptimal/EMSR449/AOI01/EMSR449_AOI01_01,2020-07-30T12:00:00.000,2020-08-12T12:00:00Z,2020-08-14T12:00:00Z,2020/08/13_10:08:59,1,1,0,13.31984213000004,42.37019060000006,13.411026585000059,42.45246345000004,13.36543435750005,42.41132702500005,0.00011872975911461,-9.151596218018e-05,899,768,71754,Italy,C,Cfb
EMSR453,AOI01,optimal,dataOptimal/EMSR453/AOI01/EMSR453_AOI01_01,2020-08-01T12:00:00.000,2020-08-13T12:00:00Z,2020-08-15T12:00:00Z,2020/08/14_10:29:47,1,1,0,8.785600967134968,40.41431600902564,8.908139678797951,40.47671961720912,8.84687032296646,40.44551781311738,0.00011782568429133,-9.030912906437e-05,691,1040,158734,Italy,C,Csa
EMSR455,AOI01,optimal,dataOptimal/EMSR455/AOI01/EMSR455_AOI01_01,2020-08-22T16:00:00.000,2020-08-27T16:00:00Z,2020-08-29T16:00:00Z,2020/08/28_09:20:28,1,1,0,22.403139388000056,36.644379171000026,22.516317306000076,36.74159021400004,22.459728347000066,36.69298469250003,0.0001137466512563,-8.885835740404e-05,1094,995,187690,Greece,C,Csa
EMSR457,AOI01,optimal,dataOptimal/EMSR457/AOI01/EMSR457_AOI01_02,2020-08-27T14:30:00.000,2020-09-02T14:30:00Z,2020-09-04T14:30:00Z,2020/09/03_11:21:00,1,1,0,-6.862789801925257,37.716418916223105,-6.628021470838049,37.81454088349377,-6.745405636381652,37.76547989985844,0.00011496979974888,-8.614746906994e-05,1139,2042,1109760,Spain,C,Csa
EMSR457,AOI01,optimal,dataOptimal/EMSR457/AOI01/EMSR457_AOI01_01,2020-08-27T14:30:00.000,2020-09-02T14:30:00Z,2020-09-04T14:30:00Z,2020/09/03_11:21:00,1,1,0,-6.862789801925257,37.618296948952434,-6.628021470838049,37.716418916223105,-6.745405636381652,37.66735793258777,0.00011480113989595,-8.614746906995e-05,1139,2045,568495,Spain,C,Csa
EMSR458,AOI01,optimal,dataOptimal/EMSR458/AOI01/EMSR458_AOI01_01,2020-08-27T18:30:00.000,2020-09-02T18:30:00Z,2020-09-03T18:30:00Z,2020/09/03_11:20:15,1,1,0,-5.779280622763307,40.097669422083804,-5.668690869875426,40.188289249943374,-5.723985746319366,40.14297933601359,0.00011365853328662,-9.275315031686e-05,977,973,336422,Spain,C,Csb
EMSR462,AOI01,optimal,dataOptimal/EMSR462/AOI01/EMSR462_AOI01_01,2020-09-07T12:00:00.000,2020-10-10T12:00:00Z,2020-10-12T12:00:00Z,2020/10/11_11:30:03,1,1,0,-8.39983510342437,40.67476729631381,-8.258410179784773,40.731309751193066,-8.329122641604572,40.703038523753435,0.00011884447364672,-8.876366543054e-05,637,1190,214092,Portugal,C,Csb
EMSR463,AOI01,optimal,dataOptimal/EMSR463/AOI01/EMSR463_AOI01_03,2020-09-13T14:00:00.000,2020-09-20T14:00:00Z,2020-09-22T14:00:00Z,2020/09/21_11:30:13,0,1,0,-7.8632354318100885,39.78444324705415,-7.73842478420952,39.89398592547708,-7.800830108009803,39.83921458626562,0.00011864130000054,-8.905908814873e-05,1230,1052,554870,Portugal,C,Csa
EMSR463,AOI01,optimal,dataOptimal/EMSR463/AOI01/EMSR463_AOI01_04,2020-09-13T14:00:00.000,2020-09-20T14:00:00Z,2020-09-22T14:00:00Z,2020/09/21_11:30:13,0,1,0,-7.8632354318100885,39.89398592547708,-7.73842478420952,40.00352860390002,-7.800830108009803,39.94875726468855,0.00011886728342911,-8.905908814873e-05,1230,1050,804260,Portugal,C,Csb
EMSR463,AOI01,optimal,dataOptimal/EMSR463/AOI01/EMSR463_AOI01_01,2020-09-13T14:00:00.000,2020-09-20T14:00:00Z,2020-09-22T14:00:00Z,2020/09/21_11:30:17,0,1,0,-7.98804607941066,39.78444324705415,-7.8632354318100885,39.89398592547708,-7.925640755610375,39.83921458626562,0.00011852863019997,-8.913155282582e-05,1229,1053,564297,Portugal,C,Csb
EMSR463,AOI01,optimal,dataOptimal/EMSR463/AOI01/EMSR463_AOI01_02,2020-09-13T14:00:00.000,2020-09-20T14:00:00Z,2020-09-22T14:00:00Z,2020/09/21_11:30:17,0,1,0,-7.98804607941066,39.89398592547708,-7.8632354318100885,40.00352860390002,-7.925640755610375,39.94875726468855,0.00011864130000054,-8.913155282583e-05,1229,1052,102361,Portugal,C,Csb
EMSR500,AOI01,optimal,dataOptimal/EMSR500/AOI01/EMSR500_AOI01_02,2021-02-05T00:00:00.000,2021-02-19T00:00:00Z,2021-02-21T00:00:00Z,2021/02/20_02:26:20,1,1,0,116.17976970961035,-31.794111721843123,116.33400011443794,-31.700189359928892,116.25688491202415,-31.747150540886008,0.00010607318076175,-8.936475919527e-05,1051,1454,402780,Australia,C,Csa
EMSR500,AOI01,optimal,dataOptimal/EMSR500/AOI01/EMSR500_AOI01_01,2021-02-05T00:00:00.000,2021-02-19T00:00:00Z,2021-02-21T00:00:00Z,2021/02/20_02:26:20,1,1,0,116.02553930478278,-31.794111721843123,116.17976970961035,-31.700189359928892,116.10265450719658,-31.747150540886008,0.00010621928707133,-8.919502555957e-05,1053,1452,669741,Australia,C,Csa
EMSR506,AOI01,optimal,dataOptimal/EMSR506/AOI01/EMSR506_AOI01_01,2021-03-24T22:30:00.000,2021-03-24T22:30:00Z,2021-04-07T22:30:00Z,2021/03/30_17:26:44,1,1,0,-100.54354861299998,25.307388735000075,-100.37875385599997,25.42677521900003,-100.46115123449998,25.367081977000055,9.850254453079e-05,-9.155405214721e-05,1304,1673,803805,Mexico,C,Cwb
EMSR506,AOI01,optimal,dataOptimal/EMSR506/AOI01/EMSR506_AOI01_02,2021-03-24T22:30:00.000,2021-03-24T22:30:00Z,2021-04-07T22:30:00Z,2021/03/30_17:26:44,1,1,0,-100.37875385599997,25.307388735000075,-100.21395909899998,25.42677521900003,-100.29635647749997,25.367081977000055,9.862044105327e-05,-9.141384686061e-05,1306,1671,749367,Mexico,C,Cwb
EMSR508,AOI01,optimal,dataOptimal/EMSR508/AOI01/EMSR508_AOI01_01,2021-04-07T08:00:00.000,2021-04-13T08:00:00Z,2021-04-15T08:00:00Z,2021/04/14_10:37:55,1,1,0,8.625771436200289,46.04474407500315,8.700981331317934,46.108495019586236,8.663376383759111,46.07661954729469,0.00012856392327803,-9.029878836131e-05,706,585,28041,Italy,D,Dfb
EMSR510,AOI01,optimal,dataOptimal/EMSR510/AOI01/EMSR510_AOI01_01,2021-05-19T23:00:00.000,2021-05-22T23:00:00Z,2021-05-24T23:00:00Z,2021/05/23_09:29:50,1,1,0,23.03485313147986,38.00039926576378,23.16031218094833,38.07278809608753,23.097582656214097,38.036593680925655,0.00011584399766249,-8.74261235794e-05,828,1083,288205,Greece,C,Csa
EMSR510,AOI01,optimal,dataOptimal/EMSR510/AOI01/EMSR510_AOI01_02,2021-05-19T23:00:00.000,2021-05-22T23:00:00Z,2021-05-24T23:00:00Z,2021/05/23_09:29:46,1,1,0,23.16031218094833,38.00039926576378,23.2857712304168,38.07278809608753,23.223041705682565,38.036593680925655,0.00011595106235533,-8.721545822138e-05,830,1082,385846,Greece,C,Csa
EMSR512,AOI01,optimal,dataOptimal/EMSR512/AOI01/EMSR512_AOI01_01,2021-05-20T10:00:00.000,2021-05-25T10:00:00Z,2021-06-18T10:00:00Z,2021/06/14_11:53:42,1,1,0,-16.5940281955362,28.191137719560544,-16.50669876014434,28.256854690366215,-16.55036347784027,28.223996204963377,0.00010084230414765,-9.165546834822e-05,717,866,307157,Spain,C,Csb
EMSR515,AOI01,optimal,dataOptimal/EMSR515/AOI01/EMSR515_AOI01_01,2021-07-03T12:00:00.000,2021-07-16T12:00:00Z,2021-07-18T12:00:00Z,2021/07/17_08:40:35,1,1,0,33.099171745000035,34.82943223400002,33.25116980400003,34.90173484500008,33.17517077450003,34.86558353950005,0.00010950868804034,-8.992862064683e-05,804,1388,396274,Cyprus,C,Csa
EMSR516,AOI01,optimal,dataOptimal/EMSR516/AOI01/EMSR516_AOI01_01,2021-07-03T11:30:00.000,2021-07-06T11:30:00Z,2021-07-08T11:30:00Z,2021/07/07_09:30:00,1,1,0,20.702151714000024,38.07460982500004,20.766953473000058,38.14614707000004,20.73455259350004,38.11037844750004,0.00011368729649129,-9.032480429293e-05,792,570,57517,Greece,C,Csa
EMSR521,AOI01,optimal,dataOptimal/EMSR521/AOI01/EMSR521_AOI01_01,2021-07-15T14:00:00.000,2021-07-17T14:00:00Z,2021-07-24T14:00:00Z,2021/07/21_09:10:04,1,1,0,26.83559644621021,37.72095928849744,26.91291054600437,37.809162875431994,26.874253496107283,37.76506108196472,0.00011336378268938,-9.0187716702e-05,978,682,35264,Greece,C,Csa
EMSR522,AOI01,optimal,dataOptimal/EMSR522/AOI01/EMSR522_AOI01_01,2021-07-24T14:00:00.000,2021-07-26T14:00:00Z,2021-07-28T14:00:00Z,2021/07/27_11:10:30,1,1,0,-1.8644743548357492,38.43681858054231,-1.745902841943349,38.50817513064332,-1.805188598389549,38.472496855592816,0.00011579249305898,-8.864167714412e-05,805,1024,241623,Spain,B,BSk
EMSR523,AOI02,optimal,dataOptimal/EMSR523/AOI02/EMSR523_AOI02_04,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:45,1,1,0,8.675125335940402,40.26511274890855,8.880827502412732,40.41733458302828,8.777976419176566,40.341223665968414,0.00011747696543251,-9.033936743011e-05,1685,1751,98856,Italy,C,Csa
EMSR523,AOI02,optimal,dataOptimal/EMSR523/AOI02/EMSR523_AOI02_02,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:45,1,1,0,8.469423169468072,40.26511274890855,8.675125335940402,40.41733458302828,8.572274252704238,40.341223665968414,0.00011720921166515,-9.055433320626e-05,1681,1755,57744,Italy,C,Csa
EMSR523,AOI02,optimal,dataOptimal/EMSR523/AOI02/EMSR523_AOI02_01,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:45,1,1,0,8.469423169468072,40.11289091478882,8.675125335940402,40.26511274890855,8.572274252704238,40.189001831848685,0.00011694267565226,-9.055433320626e-05,1681,1759,1162430,Italy,C,Csa
EMSR523,AOI02,optimal,dataOptimal/EMSR523/AOI02/EMSR523_AOI02_03,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:45,1,1,0,8.675125335940402,40.11289091478882,8.880827502412732,40.26511274890855,8.777976419176566,40.189001831848685,0.00011720921166515,-9.033936743011e-05,1685,1755,103551,Italy,C,Csa
EMSR523,AOI05,optimal,dataOptimal/EMSR523/AOI05/EMSR523_AOI05_01,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:45,1,1,0,8.77866520804077,39.78297787576444,8.855508593544732,39.8882381806342,8.817086900792752,39.83560802819932,0.0001164293719757,-9.0197347789e-05,1167,660,133939,Italy,C,Csa
EMSR523,AOI07,optimal,dataOptimal/EMSR523/AOI07/EMSR523_AOI07_01,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:31,0,1,0,8.570865999049326,40.54795151701556,8.64785650331614,40.608672329814674,8.609361251182733,40.57831192341512,0.00011754275460582,-9.049301460374e-05,671,655,33056,Italy,C,Csa
EMSR523,AOI08,optimal,dataOptimal/EMSR523/AOI08/EMSR523_AOI08_01,2021-07-24T10:00:00.000,2021-07-31T10:00:00Z,2021-08-02T10:00:00Z,2021/08/01_10:19:47,1,1,0,9.492263668000021,39.88926121000003,9.586040557000047,39.94411934100003,9.539152112500034,39.91669027550003,0.00011751489849627,-8.934549022802e-05,614,798,2733,Italy,C,Csa
EMSR523,AOI09,optimal,dataOptimal/EMSR523/AOI09/EMSR523_AOI09_01,2021-07-24T10:00:00.000,2021-07-29T10:00:00Z,2021-07-31T10:00:00Z,2021/07/30_10:29:45,0,1,0,8.53483878929785,39.932409964127984,8.68204533844847,40.07759073507928,8.60844206387316,40.005000349603634,0.00011646087749258,-9.039898564838e-05,1606,1264,10368,Italy,C,Csa
EMSR524,AOI01,optimal,dataOptimal/EMSR524/AOI01/EMSR524_AOI01_01,2021-07-26T06:30:00.000,2021-09-03T06:30:00Z,2021-09-05T06:30:00Z,2021/09/04_09:54:35,0,1,0,24.81507381323542,57.301861120398755,24.91059451266576,57.38694441816742,24.86283416295059,57.34440276928309,0.00015814685336149,-9.158589641407e-05,929,604,14371,Latvia,D,Dfb
EMSR525,AOI01,optimal,dataOptimal/EMSR525/AOI01/EMSR525_AOI01_01,2021-07-31T13:00:00.000,2021-08-01T00:00:00Z,2021-08-03T00:00:00Z,2021/08/01_09:29:55,1,1,0,21.93766345105572,38.277065473895576,22.03021256181819,38.34069774284022,21.983938006436954,38.3088816083679,0.00011539789371879,-8.899618034216e-05,715,802,39638,Greece,C,Csa
EMSR526,AOI01,optimal,dataOptimal/EMSR526/AOI01/EMSR526_AOI01_01,2021-08-01T16:00:00.000,2021-08-01T16:00:00Z,2021-08-03T16:00:00Z,2021/08/02_09:00:16,1,1,0,28.023929328445746,36.32113645769795,28.110935894134897,36.38416241517596,28.06743261129033,36.352649436436955,0.00011255700606617,-8.901971395198e-05,708,773,115406,Greece,C,Csa
EMSR527,AOI01,optimal,dataOptimal/EMSR527/AOI01/EMSR527_AOI01_01,2021-08-03T13:30:00.000,2021-08-15T13:30:00Z,2021-08-17T13:30:00Z,2021/08/16_09:29:35,1,1,0,23.165055242705574,38.691733,23.31846246385942,38.87082424676724,23.241758853282494,38.78127862338362,0.00011947602893602,-8.865903305309e-05,2020,1284,839811,Greece,C,Csa
EMSR527,AOI01,optimal,dataOptimal/EMSR527/AOI01/EMSR527_AOI01_02,2021-08-03T13:30:00.000,2021-08-15T13:30:00Z,2021-08-17T13:30:00Z,2021/08/16_09:29:35,1,1,0,23.165055242705574,38.87082424676724,23.31846246385942,39.04991549353448,23.241758853282494,38.96036987015086,0.00011984939152644,-8.865903305309e-05,2020,1280,1690126,Greece,C,Csa
EMSR527,AOI01,optimal,dataOptimal/EMSR527/AOI01/EMSR527_AOI01_04,2021-08-03T13:30:00.000,2021-08-15T13:30:00Z,2021-08-17T13:30:00Z,2021/08/16_09:29:35,1,1,0,23.31846246385942,38.87082424676724,23.471869685013264,39.04991549353448,23.395166074436343,38.96036987015086,0.00012013094843684,-8.852755648405e-05,2023,1277,1104678,Greece,C,Csa
EMSR527,AOI01,optimal,dataOptimal/EMSR527/AOI01/EMSR527_AOI01_03,2021-08-03T13:30:00.000,2021-08-15T13:30:00Z,2021-08-17T13:30:00Z,2021/08/16_09:29:35,1,1,0,23.31846246385942,38.691733,23.471869685013264,38.87082424676724,23.395166074436343,38.78127862338362,0.00011975583228247,-8.852755648405e-05,2023,1281,1340035,Greece,C,Csa
EMSR527,AOI02,optimal,dataOptimal/EMSR527/AOI02/EMSR527_AOI02_01,2021-08-03T13:30:00.000,2021-08-07T13:30:00Z,2021-08-09T13:30:00Z,2021/08/08_09:19:51,1,1,0,23.726539519000028,38.076272190000054,23.921618316000036,38.25268599300006,23.82407891750003,38.164479091500056,0.0001182295739394,-8.776806119403e-05,2010,1650,829300,Greece,C,Csa
EMSR528,AOI01,optimal,dataOptimal/EMSR528/AOI01/EMSR528_AOI01_01,2021-08-04T10:00:00.000,2021-08-24T10:00:00Z,2021-08-27T10:00:00Z,2021/08/26_09:30:10,1,1,0,21.453576485000042,37.603867739000066,21.680550475000047,37.738244801000064,21.567063480000044,37.671056270000065,0.00011388559458104,-8.940589620758e-05,1503,1993,594738,Greece,C,Csa
EMSR528,AOI01,optimal,dataOptimal/EMSR528/AOI01/EMSR528_AOI01_02,2021-08-04T10:00:00.000,2021-08-24T10:00:00Z,2021-08-27T10:00:00Z,2021/08/26_09:30:10,1,1,0,21.680550475000047,37.603867739000066,21.90752446500005,37.738244801000064,21.79403747000005,37.671056270000065,0.00011411462543992,-8.910945755968e-05,1508,1989,1207115,Greece,C,Csa
EMSR529,AOI01,optimal,dataOptimal/EMSR529/AOI01/EMSR529_AOI01_03,2021-08-05T14:00:00.000,2021-08-15T14:00:00Z,2021-08-17T14:00:00Z,2021/08/16_09:28:58,0,1,0,21.67160599400006,42.02060282904057,21.86206605896367,42.15876798852031,21.766836026481865,42.08968540878044,0.00012201157268649,-8.925397899208e-05,1548,1561,38653,North Macedonia,B,BSk
